用户,是否看过,评分,评论时间,有用数,评论
einverne,看过,推荐,2020-02-27 22:13:06,0,虽然知道朴正熙死于自己的警卫之手，但没想到的是在一个既定结局的框架里，故事还是很有张力，让我对那个时候的历史又多了一个看待的视角。不过片中明显有对金部长的洗白，没有交代之前的历史只是从40多天里看金部长像是一个彻底的革命家，而实际情况他可能并不会比朴正熙好多少。
鲜有废客,看过,还行,2020-02-24 00:54:28,1,"3.1分。

还是韩国电影最偏爱的政治解密电影，评分虚高了。本片在影像上并无太多可说的地方，有些情节只为了营造气氛，不顾剧情合理。

比如李秉宪雨夜探听那段，堂堂总统开秘密会议之地，竟然防范如此疏漏。此外，李秉宪不小心用手肘碰到推门发出声音时，朴正熙明明听到动静，还在电话大谈机密，蠢的有些过分。还有让法国人逮捕郭度沅，原以为留活口是打算套话，结果还是杀了，那为何还要在车子上如此折腾呢？

唯二值得一谈。一是很多外景，都设置成毫无路人的街道，这大大加强了空间的异化，让惊悚氛围始终萦绕不断。二是主题让人反思，李秉宪扮演的金部长，在穷极手段，游走两面之后，还是选择信仰，放弃权位，他本意是成全自己，但最终只是让韩国迎来又一个军政专制时代。所以 金部长只是理想主义者，而不是带着韩国走向民主的伟人。"
斯齊佐飛力尼克,看过,还行,2020-03-09 17:23:02,0,“用土旦克一推就完事了。”题材大胆，角色脸谱化。
道臣岚,看过,推荐,2020-02-21 22:00:51,4,片子本身还可以，李秉宪演技加分很多，以及这部电影能出现真是了不起。不懂韩国历史，就去查，才知道为什么革命。韩国军统的历史还真是方方面面都出好戏。
KinG羽,看过,还行,2020-03-03 21:11:54,0,题材大胆跟作品本身的高度还是两码事。这郭室长被塑造成个无脑莽夫，着实尴尬，朴总统也刻画得不够立体，李星民这么强的演员都救不过来，只能怪导演。不过，李秉宪演的是真不错，唯一一个具有复杂性和层次感的角色。全斗焕最后的偷黄金之举是妙笔。
BBpanda,看过,推荐,2020-02-23 22:54:32,4,#李秉宪演的真好#
huyouyou,看过,力荐,2020-03-08 19:56:29,0,居然是一个真实的故事，最后KCIA的部长真是被逼入死路了。#20200308
瓜。相信这个世界很变态。,看过,还行,2020-02-22 23:22:50,1,我最记得的，是金部长被血滑倒了。
王小叶儿,看过,推荐,2020-03-10 22:20:59,0,海云台摩天楼恐怖直播辩护人隧道铁线虫等一系列商业类型铺垫后，有了出租车司机激进型，而到现在已经百无禁忌越来越敢了，自由的风真香。
超人叔叔,看过,还行,2020-02-21 23:47:26,0,都结束了
木偶,看过,推荐,2020-02-28 02:20:08,1,政治惊悚片，片尾十几分钟出彩，李秉宪出彩，剧情还是略单薄
