用户,是否看过,评分,评论时间,有用数,评论
小月,看过,推荐,2020-01-22 14:18:23,0,非常伍迪艾伦，小浪漫小悲伤小幽默小小的耐人寻味。盖茨比妈妈阐述自己年轻时的经历恐怕让我和他一样的震惊，哈哈。艾丽范宁还真是适合傻白甜的角色，pretty， but no mind。尽管缺点是蒂莫西有点过于pretty boy。
狮与羊,看过,力荐,2019-09-20 22:12:42,1,1.结构跟《爱在罗马》类似，但更巧妙。2.老爷子的男主角主动提分手，且那么决绝，没记错的话是第一次；母亲最后的反转是沉重的。3.自跟斯托拉罗合作以来每次都会尝试新的视觉，这次是雨。4.这片在美国影院看不了，可以到香港看算是回国的少数福利。
千度,看过,较差,2019-10-14 22:37:51,3,情节莫名其妙 节奏松散无聊 台词生硬无趣 两星给走过的纽约街景和去过的酒店和bar （吐槽下女主全程双手都在挥舞旋转兰花指摸头发 太做作了吧这典型白人骄纵富家女 然后长这样性格这样所有人爱她？？？？？
zhang 2nd,看过,推荐,2019-12-15 10:11:19,0,艾丽范宁饰演的追星迷妹太可爱了，哈哈哈
游牧人·芳汀,看过,2019-12-23 22:54:51, ,0,#1080p# 无论找哪个男演员来演最后都是演伍迪艾伦自己
Eco,看过,还行,2020-01-28 16:19:25,0,三星半。没有伍迪艾伦表演的电影，就没有自嘲解构的幽默，中上阶级的日常生活与少年维特之烦恼一般的价值观让我们这些下层中产阶级羡慕嫉妒恨。
,看过,推荐,2019-12-29 21:20:00,1,"-I know,he uses my aftershave,and my wife.

-Time files.
-Yeah,unfortunately,it flies,coach."
雪,看过,较差,2019-12-29 22:37:14,0,纽约感不强
viennavirus,看过,推荐,2019-12-29 22:47:48,0,一如既往地精巧，不过怎么说呢，我觉得老头附身在甜茶或者艾森伯格这两个二货身上都不是什么好主意。
惑星のかけら,看过,还行,2019-12-21 20:56:23,1,简直想记住每一句台词，因为都太适合装逼了。如果呢，如果结局停在那个钟楼，那个旋转的、叫人伤心的钟楼，我会更喜欢。
Paco,看过,还行,2020-01-18 12:02:36,0,3.5。
傻乐的猫,看过,2019-12-15 17:05:01, ,0,没啥新的。
牛腩羊耳朵,看过,还行,2019-09-20 00:49:36,1,Less morality more romantisme.
帕拉,看过,推荐,2019-12-07 14:55:03,0,愉快的观影体验，应该是近年来笑得最多的一次观影。
夕岸,看过,较差,2019-10-07 22:06:07,2,？？？？虽然他的电影美学本身就是堆砌一大堆cliche，但这一部也太难看了吧。
某J。624,看过,还行,2020-01-02 18:16:57,0,喜欢最开始形容纽约的那段话，不知道为什么，这个城市总让我觉得又慌又燥，当初待了几天就焦虑了几天。也许我对纽约的观感，只差一场雨。
健康熊,看过,还行,2020-02-12 19:51:22,0,赛琳娜戈麦斯也汰难看了吧
oceanbutnone,看过,推荐,2019-12-15 23:48:54,1,就是有点像涂指甲油快干了又蹭在了衣服上最后太烦了全部卸掉的感觉
雪球,看过,2019-12-08 22:11:19, ,0,今天是想看「纽约的一个雨天」的第666天，终于等到你。伍迪艾伦的那套“因为你不喜欢走在雨里，所以我们不适合在一起”的爱情理论还是一如既往地对我胃口。介于看的英文字幕，还是等二刷完中文字幕再打分啦（再次看到甜茶那诱人的卷发，呜呜呜可太好看了，我又想重蹈看完cmbyn的覆辙烫他那种头发了（不我不想
水水,看过,力荐,2019-12-13 01:50:07,0,浪漫的无以复加。
魂,看过,2019-12-09 03:05:22, ,2,感觉不是退步了，而是根本不想往好里拍。看过剧本当时觉得还蛮有趣的，但不知道为什么，影片给人的感觉像是随意扛着摄影机一条过，懒得拍正反打，懒得捕捉主演的面部表情，懒得把故事拍的好看。
彷徨,看过,力荐,2020-01-05 19:39:50,2,符合个人观影趣味，有不少感同身受的桥段和细节。媒体也是“造梦”行业啊，期待来个#北京的一个雾霾天！最后，非常非常想念纽约。
blueshadow,看过,还行,2019-12-20 21:53:49,1,走在雨中是不错的，赢钱当然更好。为什么这么快再要个女人？
废话队长,看过,还行,2019-12-14 00:16:46,1,“She came out…”“So she is a lesbian?”84岁的老伍迪想的段子还是那么嘎嘎新。从《无理之人》到这部，从心事重重的女大学生，到执手相看泪眼的风华正茂，再到百无聊赖的中年危机，最后又回到了对成人世界充满憧憬的校园，他似乎完成了一个创作轮回。在这个轮回里面，男性形象或有变化，但女性一直没变。永远是被错爱的时候呼吸急促，被遗弃的时候嗔目结舌。在她们中间最好的当然是大魔王，意外的是爱丽范宁这次也得几分真味。只是把空间全部交给年轻人，能触及的势必有限。三星半吧，按照伍迪这个创作规律还挺期待下部戏是哪个中生代来演的
超搞笑级的？？,看过,推荐,2019-12-08 23:00:28,1,前三分之二：我和友邻们看的不是同一部电影啊，放近几年都好平庸，selina的戏份都有点垮，所有人都在演伍迪艾伦，结果就甜茶演的有点样子…后三分之一：卧槽？卧槽？？卧槽？？？另，艾丽范宁已获2019年最欠抽角色第一名，不接受反驳
潜意识,看过,还行,2020-01-20 13:39:08,0,老头四分功力的轻喜剧小品，年轻人总是捉摸不定，下雨天也不用带伞了。
2miao,看过,还行,2020-01-18 00:04:20,1,在离开纽约的时刻看的。怀念纽约。
观赏者,看过,推荐,2019-12-26 20:29:06,1,重复自己太明显了，但特么就是好看！每一段对话都是我的天菜！
囧囧的蛋逼日经,看过,力荐,2019-10-04 03:17:04,2,又是一部好看的生活小品人间喜剧。以及到现在还在被未婚妻的魔性笑声所支配。以及及片尾那句“师傅快走吧，我咋感觉又快下雨了”好有意思啊哈哈哈
cliosong,看过,推荐,2020-01-19 15:39:49,0,（8.0/10）伍迪·艾伦在大城市里发挥的状态就是不一样，尤其是在纽约，甜茶配那些台词似乎有了一些年轻时他的影子。
