用户,是否看过,评分,评论时间,有用数,评论
贡丸猩猩,看过,很差,2019-12-31 17:05:43,73,故事俗烂，剪辑稀碎。所有的动物行为都是编剧站在人类视角的自我满足，都沦为了推动弱智剧情的工具。养宠物的人看这片能被活活气死。拍这个电影的人，你们根本没有心，也不懂爱。
💎愣,看过,很差,2019-12-31 13:40:34,84,一直在想我是不是本身就不应该去看这种电影。“我们摆明了告诉你我们请这么多明星就是为了挣一波快钱，我们有我们这部电影的受众，你强行来看落个不痛快，完事还给我们差评，何必呢？”
水哥,看过,较差,2020-01-29 17:21:46,5,…心疼在电影院里不能快进的兄弟姐妹们
基德大人,看过,很差,2019-12-31 10:21:54,110,我的天，9102了还有这么套俗的戏，这项目太烂了，适合无脑的人去看，尬演，拼凑电影真的无聊没意思
芩九,看过,推荐,2019-12-31 12:50:35,70,看完这部电影，前面是蛮搞笑的，到后面陈伟霆钟楚曦那一段太催泪了，一下子想起以前家里养的狗狗，整个人都绷不住了，还是和男神一起看的，就憋着哭，大家带个纸巾呜呜 ，有一说一，陈伟霆演的太有感觉了，又欲又A的感觉，但最后催泪的一段也是真的演的很好，强推啦，等考完试二刷
阿云想变优秀,看过,推荐,2019-12-31 13:08:28,52,草，哭死我了，陈伟霆撩人厉害催泪也厉害
麻绳,看过,力荐,2019-12-23 01:04:52,126,自己从无到有做出来的电影，评价的事交给别人，或弹或赞随你便，能做的只有打个五星，给自己的五年一个交代。
付义哲,看过,很差,2020-01-01 02:48:35,33,看完我气的头疼。我气我自己，明明猜到不会好看还要去看。
狗尾巴草,看过,推荐,2020-01-01 20:08:51,16,真没想到钟汉良，一个是高冷男神，在这部戏里，竞然是搞！笑！担！当！
素漪,看过,很差,2019-12-31 14:13:20,33,尴尬的拼盘电影，吴磊颜值可，其余都不可
二月飞雪,看过,推荐,2020-01-01 08:13:06,18,钟汉良将猪当成宠物的展开逗人捧腹，他与女友关系所产生的危机矛盾，呈现着爱情的磨合包容。
isekaowa,看过,力荐,2019-12-25 17:21:51,164,有幸和朋友去看了点映 给我印象最深的故事就是乐云和小札 这次吴磊演的真的不错 失明前的他 是会发光的 和我中学时喜欢的男生简直一模一样……开朗 自信 阳光 又带点小骄傲 失明前后的对比也特别明显 失明后 他那种想抬头看阳光却看不见阳光 想挺直腰杆却又怕摔倒站不直的感觉真的太让人心疼了……和我生病休学之后再回到学校的感觉特别像：害怕别人用异样的眼光看自己 害怕自己不如从前 想和从前一样阳光自信却变得愈发胆怯 最后彻底绝望 不过还好乐云他有江楠 有小札（还是不剧透了 不过这部电影真的超级感人 豪七和八顿也是泪点 跨年的时候一定要和爱的人一起去看吖！）
少女哪吒,看过,很差,2020-01-01 00:19:01,33,太难看了 俗不可耐！！爱宠物爱的好尬！
