用户,是否看过,评分,评论时间,有用数,评论
scofield,看过,还行,2020-02-21 01:11:11,0,yl 前半段还挺搞笑的，开始催泪就低了一档，幸亏没有狗血爱情
Stephnie.G,看过,力荐,2020-02-18 02:40:42,0,笑死我了，点个赞！
DJ叮叮,看过,2020-02-27 17:02:13, ,0,我为什么会对北极熊喝可乐感到悲伤。而且还担心正峰欧巴会长胖。
远方的风,看过,还行,2020-02-09 16:44:41,1,看预告的时候挺期待的，正式看了前半部还可以，到后面一下就弱掉了！强行尬～
V咩,看过,还行,2020-02-25 02:11:58,0,蛮好笑的，但结尾非要搞个跟大势力恶人做斗争就太强行了
eioioo,看过,力荐,2020-02-27 01:01:48,0,很好看啊  前边太搞笑了  哈哈哈
何伟,看过,较差,2020-02-27 17:10:31,0,没看进去，不入槽
033,看过,还行,2020-02-19 16:37:31,0,还挺好玩的
鹿鹿酱 ♪,看过,还行,2020-02-11 17:12:08,0,谁会想到动物园里的动物居然是假的呢
小满是小仙女呀,看过,推荐,2020-02-16 02:30:57,0,有趣。结尾也不是那么落俗套。
北北十二黎,看过,较差,2020-02-14 20:02:15,0,谁说好看来着
徐徐森森,看过,推荐,2020-03-06 14:51:17,0,假装动物那里笑死个人。
小飞象,看过,推荐,2020-02-23 19:35:25,0,很久没看过这么好笑的电影了 笑懵我了 文戏确实不太行 可以说相当不行
movier,看过,推荐,2020-02-20 01:23:37,0,7分吧，前半段真的是让人笑的肚子疼，好久没有这么傻笑了ahhhh
Vane,看过,还行,2020-02-15 22:01:13,0,北极熊一掌下去人是会成肉酱的吧？
吧啦吧啦,看过,推荐,2020-02-21 23:56:22,0,其实我觉得蛮不错的呀，有笑点，也挺温情的，看完更觉得应该好好保护动物。
尤子,看过,还行,2020-02-26 17:50:48,0,漫画笑死人。但不知道为什么电影版竟然没放进去，跟漫画比起来，只能说非常一般了。但是如果没看过漫画，倒也有一些乐趣。
阿飞,看过,还行,2020-03-01 22:53:51,0,中规中矩的喜剧片，出彩的地方不多。「扮演」的部分是高光，承载了一切笑点。/@OF-bros
waiiiiiii,看过,还行,2020-02-16 00:05:55,0,不错 3.5
阿北,看过,还行,2020-02-15 22:49:09,0,中规中矩
Daisy,看过,还行,2020-02-18 01:14:49,0,前面还是非常好笑的，有几个地方没把我笑死，比如大猩猩去便利店然后把监控拿走了，哈哈哈哈哈哈笑到头掉。别的也没啥好说的，很套路，主题就是环保和爱吧，不过放在今年这个全球都面临各种灾难的时候，还挺适合的。
Rachel,看过,还行,2020-02-18 14:02:42,1,脑洞喜欢，猩猩背着树懒走在树下的镜头也喜欢，北极熊躲在假山背后的怂样喜欢，狮子一直保持正面的笑点也喜欢，最后几方相斗动物园获利变成了生态动物园也喜欢。尿点很多，但有可看之处，财阀形象过于肤浅，其他角色不过是自私又不坏的普通人罢了。
LumpySpace,看过,力荐,2020-02-23 05:30:00,0,看完想去动物园，生态动物园确实很难实现，但关在笼子里的人动物真的不快乐。
大胡子美少女,看过,还行,2020-03-02 03:24:19,0,蛮好玩的，但结局也太草率了吧
青草样的忧郁,看过,还行,2020-02-18 15:56:38,0,为了看这个电影专门下载了南瓜电影，比较搞笑的电影，不过也看出来很多企业经营真的很难
Monster,看过,还行,2020-02-15 13:58:34,0,剧本和表演还是在开场15分钟，不招人讨厌、设置足够的动力、角色讨喜就成功了一大半。后面在意料之中，也可以说是满足观众的期待。商业电影大概就是这样
热心市民张丝瓜,看过,推荐,2020-02-16 21:13:21,0,有一点很有趣就是，人们爱看的并不是动物本身，而是动物做出一些与人相似的行为。
