用户,是否看过,评分,评论时间,有用数,评论
Castieal,看过,推荐,2019-12-27 23:21:53,1,本來要看小婦人，票賣完了臨時買了這部。前面一邊看一邊煩躁，主角隨時都在講話，講講講，其他角色的話還沒落下主角就暴躁嗓音就開始壓過對方繼續講(更煩的是因為聽力不好，講越多不懂的就越多)，像早期有些油土伯剪視頻的時候喜歡把自己句子和句子之間的標點符號，喘息全部剪掉爭取在短時間內灌輸最大資訊那樣，真的煩。身邊沒角色互動了，也用手機講，甚至座機同時打進來三條線，這邊講講趕緊掛了接起那邊繼續講。結局的時候有種突然開竅似的，硬是把兩星扭轉到四星了，第一次看這種風格的電影，值得一試。
电个爆炸头,看过,推荐,2019-12-26 17:28:09,2,不得不说，萨弗迪兄弟真是调高观众肾上腺素的好手，拍的实在太畅快了!把电影当成一场体育比赛，把电影当成一场倾尽所有的赌局，还有什么比这更刺激的! 然而什么叫虚无，他们告诉你，这样的赌局也叫虚无！在拥挤的纽约中心，电子乐从不间断，黑夜自有其光芒，人们两头忙乱，来不及知道上一个问题的答案就进入到下一场游戏里了，没有人能够计算他们为此付出了怎样的成本，没有人知道他们在获胜以后将会得到什么，也没有人在意他们因此失去了什么，所有的这一切都停不下来，人们就此上升也就此坠落。什么? 我听不清楚了。来，再走近我一些，来，接着告诉我，下一个要我回答的问题是什么?
我们敏熙,看过,较差,2019-12-30 19:53:57,3,C+，有些电影很折磨人，但是看完之后会觉得酣畅淋漓，而有些电影则从第一分钟起就让人觉得难以忍受，观影此时成了一种负担。
晚不安,看过,力荐,2020-02-04 02:26:09,4,疯狂的扰动从第一秒就开始了，心灵的震颤到最后一秒也没有停止。无需定义电影的密度、频率和张力，只要全身心去体验这难以置信的节奏。简直无法用语言来形容我的感受，我目睹了当代纽约的影像奇迹。不是马丁·斯科塞斯的穷街陋巷，这座令人眼花缭乱的都市正孕育全新的罪恶。萨弗迪兄弟表面是狂躁和暴烈，沉淀下的是宿命和无常。天知道好时光在哪里，眼下这就是我需要的一切。THIS IS FUCKING UNPREDICTABLE LIFE.
胖丁桃,看过,还行,2019-12-27 14:07:09,0,全片充斥着嘈杂与迷离，作为观众简直被逼到从第一秒钟开始焦虑，不论如何挣扎，被欲望驱使的宿命般的结局都早已被预见。好过上一部好时光，但不适合我。
MR.CHarles,看过,推荐,2019-12-21 14:22:50,2,白南准式的白噪音与影像跳动。纽约式的故事，却又窥探这座城市中的某个角落。魔戒或许不存在，却又以不同形式存在于我们生活之中，与金钱和欲望永远挂钩。电音，噪音，配乐，吵架，音轨重叠，随着剧情加重，然后戛然而止。
老罗Lazzaro,看过,推荐,2020-02-19 23:02:19,0,这绝对是本年奥斯卡遗珠。一次次深陷作死旋涡的他用原钻换来一颗子弹，惊艳尖锐的电子配乐配一颗狂躁无尽的赌徒心非常飘，极尽癫狂表现钱与欲，最后一下来得太讽刺。Adam Sandler突破。
秋库布里克,看过,推荐,2020-02-11 15:40:45,1,【B】用动作片的方式拍摄生活的“混乱”，世界有一套人人遵守的规则，逾越规则的人也就成了赌徒，或者说，主角在他人的规则上创造了自己的规则，于是也注定终究会被更不规矩的人所收拾。
阿德,看过,推荐,2020-03-07 19:58:22,0,前面法克了两个多小时，最后那一下才过瘾。凯文加内特这个梗加分。
2miao,看过,推荐,2019-12-23 08:15:44,2,这种电影就要去电影院看，耳朵出血也应该在电影院出血哈哈哈哈哈哈哈哈哈哈。
Anubis,看过,力荐,2019-12-17 13:25:22,1,Punch-Drunk Hustle / 夯到头疼（昨晚没睡好） / 斯科塞斯提拔，还真有Goodfellas最后Henry倒霉一天那个序列的能量 / Oneohtrix Point Never也有大突破不再那么聒噪了 / 年度前三，为哥俩喝彩
色烈芬_,看过,较差,2020-01-15 15:15:32,0,KG戴着凯尔特人的总冠军戒指！！！
SydneyCarton,看过,推荐,2020-02-27 02:37:44,0,这要搁十几年前，可能就是个多线程夺宝喜剧，但这部拍神了，叽叽喳喳但又沾满仙气，从浓郁而诡异的色彩，到酥到骨头里的配乐，还有亚当·桑德勒的神仙表演，绝对是颁奖季最仙的一部。学院是真没品。
\t^h/,看过,推荐,2020-02-01 21:03:44,1,所以主创是凯尔特人球迷还是KG人蜜？因为the process都不记得2012年的76人还打进了二轮。最后抢七真是拍出了比体育电影更紧张的气氛。科学养猪，远离赌博。（能演七年前的自己毫无压力的演员，值得表彰
fire,看过,还行,2020-02-02 20:45:39,1,相当聒噪，十分不适。妹子好辣
爱影,看过,还行,2019-12-23 17:00:51,4,疯狂的石头
柯里昂,看过,推荐,2019-12-17 14:49:06,4,四星半。与《好时光》相比有质的飞跃，加内特与NBA赛场这条看似无关的支线跟主线衔接得过于完美了，亚当·桑德勒这种漫不经心但又喋喋不休的表演调调久而久之倒是非常合我口味。以及萨弗迪兄弟还真是专挑怪人助演，这一点实在有趣啊。
Poros,看过,推荐,2020-02-02 01:50:02,1,好厉害的剪辑与分镜，刚开始极为不适应的聒噪、如同走错片场的配乐、亚当桑德勒崩溃的表演配合在一起会令人产生濒临散架的错觉，但这个执着于透支一切来换取胜利的赌徒形象太过独特，不得不承认，亚当桑德勒的选角是关键，没人能忍受那副面瘫般感情缺失的说话方式，那种掩饰于笨拙麻木下超人的专注与执着，为整部作品逻辑合理性打下基础，结尾有着科恩兄弟式的荒谬，区别在于它既非黑色幽默嘲讽命运，亦非自我解脱式的自嘲，而是如纪实般冷漠地旁观
JIN,看过,推荐,2020-01-05 19:01:29,2,依然有导演两兄弟前作《好时光》的风格，大量密集对话（脏话），很真实但也确实有点聒噪。依然有点疯癫迷幻的镜头，一块非洲原色宝石、非裔球星与犹太珠宝商的纠葛血案，最后结局的处理很厉害，很震撼。亚当桑德勒确实奉献了突破性表演，加内特的客串演自己也很亮眼。
删邃,看过,推荐,2020-02-11 12:00:46,1,唯一要挑刺的地方是电影中段从桑德勒的单一视角分出了情人的视角（当然没有这个视角赌场的线很难写），否则这个节奏调度表演都几近癫狂的片子可以达到奥胖《审判》的级别。
谢谢你们的鱼,看过,力荐,2020-02-01 18:04:48,0,比《好时光》上升了不知道多少个档次，又爽又燥，一个关于金钱欲望的寓言，一场疯子的豪赌，太惊人了，各个方面都让人瞠目结舌！
Supremacyacron,看过,推荐,2019-12-29 17:26:06,1,NBA东部决赛，梦回2012。要说本片最魔幻的人物，可能也就是KG了，毕竟他才是这块石头疯狂的追逐者啊。
tangerine,看过,推荐,2020-01-18 19:58:12,2,萨弗迪兄弟又这样，前摇过大，后劲不足，不过依然是在电影主流化的道路迈出了坚实的一步，如果你在期待《天注定》和《好时光》里的质性自然，一定会多少有点失望的。130分钟的剧情多少有点过长了，完全靠冲突积累起来，其实看得还挺累人的，音乐和摄影依旧在滥用，不过还是恰到好处地让人能嗨起来，它依旧是今年最让人激动的原创电影，甚至可以说是我们这个年代的斯科塞斯。
小月,看过,推荐,2020-02-06 15:25:19,0,渣的最高境界也许就是：渣，而不自知！还哭着问别人，为什么会事事不顺心？片中为我们展现了一个赌徒，一个贪婪的人，一个不管有多危险还是一而再再而三赌球（命）的人。而本片男主设定是一个犹太人，我不知道这是否有意对犹太人含带一丝讽刺。最后小三妹子拿了那么一大赌赢的现金，应该会跑路吧，而店铺也被一抢而空，贪婪的人最后落得一无所有，真的是死都不知道自己怎么死的。片中大量dirty words，大量话痨，小清新慎入。
[已注销],看过,力荐,2019-12-22 00:15:54,2,我这种重度焦虑的人就不适合看这种片
月野,看过,力荐,2020-02-21 23:19:22,3,4.5 好看！除了配乐有点躁（前十分钟差点扔了耳机）。剧作完美。无数麦格芬拼凑。通过影像使赌博与色情实现通感。桑德勒在最后一刻都还是一副高潮的模样。
,看过,还行,2020-02-21 17:51:53,1,"【NETFLIX-4K】
导演思维和剪辑毫无节奏可言，中间稀碎的情节根本撑不起片头片尾的高度，好比KFC的汉堡里夹着五毛钱的辣条"
鹿鞭野餐,看过,较差,2020-02-14 22:01:39,2,"我是个没有赌徒心态的人，完全没办法和男主建立共情。
据说精彩的在后头，可我实在坚持不住了，太特么吵了……"
genius10,看过,推荐,2019-12-27 02:39:35,2,原始欲望狂躁不安地跳动着，片刻不停。最近看过最累最心烦的片了，看完手心都在冒汗，焦死我了！！
mauvaisang_,看过,推荐,2019-12-13 09:39:27,3,4.5，年度爽片，躁狂的霓虹色，看完想在影院蹦迪！草！Adam Sadler太强了！
非恶梦凡思,看过,力荐,2019-12-29 21:35:35,1,疯狂  萨弗迪粉了！
.flv,看过,2020-02-29 00:19:49, ,1,妈的看着的感觉不是紧张，是看得人好烦躁
荒淫少妇朴赞郁,看过,力荐,2019-12-23 15:50:02,1,牛的无话可说！！！躁狂兄弟要成精！！
超搞笑级的？？,看过,力荐,2020-02-11 22:06:22,1,分数偏低啦，加一颗星…非常明白这片为何会两极分化（老婆在旁边听了一会儿，问我他们干嘛一直吵架），但作为一个长期看NBA的人，代入感不要太强，加上里面七嘴八舌的对话和各种粗口，构成了兄弟俩塑造的语境：在一个狂躁的环境下的一群狂躁的人，语境如此真实以至于加内特都贡献出了出色的表演，亚当桑德勒的角色更是给人一种“好想一枪蹦了…ah never mind”的感觉
潜意识,看过,还行,2020-02-20 22:28:42,0,疯狂的赌鬼与钻石。
RyanSu,看过,推荐,2020-02-06 17:18:04,1,4. 还是相当精彩了！靠台词、镜头、配乐将气氛逼仄到头，嘈杂到极致但毫不混乱。整整两个小时让观众跟随角色跌宕起伏，最后一刻再加速下坠，甚至不留出任何思考空间，将一切都结束于酣畅淋漓之中。Adam Sandler完全值得奥斯卡提名。
尚在影,看过,推荐,2020-01-31 21:21:21,3,埃及十灾：血水灾、青蛙灾、虱子灾、苍蝇灾、畜疫灾、疱疮灾、冰雹灾、蝗灾、黑暗之灾、长子灾。（我们正在经历第五个）
大波罗霸,看过,推荐,2020-02-27 16:07:09,0,三星半。非常萨弗迪兄弟的风格，最后的半小时直至那一枪，结局扭转怅然若失
451½°F™,看过,推荐,2019-12-31 09:06:19,0,「原钻」在此并非是解决问题的途径，反而成为某种不可名状的诱惑，让主人公相信在「神秘力量」的指引下进行更大的冒险，最后看似圆满来临之前的爆头几乎就是「诱惑最终导致毁灭」的神来之笔。萨弗迪兄弟用一种光怪陆离的当代迷幻主义审美来预言一种人类的毁灭之路。
Ziggy,看过,还行,2020-02-17 09:14:28,1,为了这点钱就这样？
MuyBien,看过,还行,2019-12-27 00:19:20,1,很有趣的作品，观感是亢奋、混乱、癫狂的（紧追人物的特写镜头、交叠的对话加噪音），但是契合赌徒的精神世界。不停的喧嚣和浮光下面，是巨大的空虚。花了不少笔墨塑造情妇这一角色，不过最后交代她的命运。
影愈者,看过,还行,2019-12-30 20:05:12,3,"全程看完其实也就是看个结局，老油条遇到铁憨憨，死的就是如此的安详。主角作死能力实在一级棒，拍的极具生活化，演绎出一位形象极为立体的市井之徒，但通篇各种又急又快的脏话，实在看着有些生理不适。 都说演员不要总上综艺，要珍惜银幕形象，但对于亚当桑德勒这种靠喜剧出位的演员，少拍点喜剧，同样也可以说是珍惜银幕形象"
思郁,看过,推荐,2019-12-25 16:08:28,3,太狂躁了，快把人的情绪逼疯了。
冬菇猫,看过,推荐,2020-02-17 13:07:22,1,挺喜欢导演的风格。一开始很紧张，后来居然也习惯了，被瘾君子的癫狂带着玩了一把。焦虑和兴奋果然都是主观的心理景观，什么才是生活中真正重要的事呢？
路西法尔,看过,还行,2020-02-16 22:47:30,0,蒸桑拿式电影，让观众缺氧两个多小时或许是为了字幕出现时能痛快出一口凉气吧（朋友中途逃走了XD
一灯,看过,力荐,2020-02-09 22:09:41,0,斑斓的宝石
幸运+++,看过,还行,2019-12-26 11:46:03,1,这电影也太狂躁了，不太适合圣诞节观看。
Jo Jo Binks,看过,推荐,2020-02-07 00:36:07,1,很喜欢这一部的叙事节奏，很久没有看到这样全程紧绷的剧情片了，比起《好时光》的迷离感我更喜欢《原钻》恼人的压迫感；看到盆栽哥的盆栽还没剪短一下子回到16年；全片的精彩的一句台词还是男主角老婆说出来的：“我就没见过比你更烦人的家伙。”
梵目,看过,推荐,2019-12-21 23:57:04,0,黑！嘿嘿。
Annihilator,看过,力荐,2019-12-22 18:43:22,3,【95%】萨弗迪兄弟携手老马，构筑了一出《钻石区往事》。所有的元素都在增强影片的躁狂气息：手持摄影、高速剪辑、迷幻的电子乐、对比度极高的打光和配色，以及亚利桑德勒的完美表演。因为永恒弥漫的躁动，片中为数不多的几个安静的时刻，才显得别有味道。两位导演对于群戏的整体把控能力是教科书级别的，完美还原多人对话时的氛围，如开头KG光顾商店时一场戏。混乱的车内不断升温的电子乐、男主角面对空荡荡的房间的一组镜头、结尾篮球赛赌注的高潮，这些厉害手笔布满全片，令人透不过气。其实，不管是体育博彩、婚姻出轨，还是拍卖、典当、借债、钻石交易，本质上是雷同的：这是一种赌徒精神，将信仰寄托于运气，将生命悬挂于毫发。当观众与主角们一起着迷于原钻的魔力而孤注一掷，认定这场赌局终有最后翻盘之时，我们已经注定与钻石一同毁灭。
盲忙,看过,推荐,2020-02-29 21:39:57,0,癫狂，荒诞，前所未有的观影体验。配乐相当前卫，里面那个威肯唱歌还真好听，平时看篮球赛都没有那么紧张，加内特的加盟也真是有趣。仍然如《好时光》像嗑嗨般迷幻，但故事性已增强太多，结尾炸裂。
probe,看过,还行,2020-02-29 23:33:35,0,主创显然是太想用一种风格来造成话题性了，为了最后的反转猛醒效果，之前真是拼尽全力要让观众在淹没在视听营造上无穷无尽的狂躁不安与情节的故意膈应中，绝不给一点平静顺畅的一刻。不知道这导演兄弟两之前曾经受过怎样的倒霉事接踵而来，各方压力一拥而上的刺激，憋得一定要把这作呕体验还原传达给观众。
jj73浅之,看过,还行,2020-02-04 23:11:37,0,疯狂的石头。场景单一的枯燥和高密度聒噪真的太挑战观影感受了，技巧上精于《好时光》，但个人更喜欢《好时光》
沙宣,看过,力荐,2019-12-28 17:08:40,0,身后事非谁管得，满村听说蔡中郎。犹太人不能纹身，但是她的纹身值一百万。埃塞俄比亚提供诱饵，带到秩序中心各路人马逐兔问鼎。暴走的保镖无组织无纪律，选手下选这种也算报应不爽。红尘里面泡久了浑身都散发金钱铜臭，可是这味道太棒了！
606,看过,还行,2019-12-16 04:12:41,1,看得好累哦
嘟嘟熊之父,看过,推荐,2019-12-23 18:50:05,3,荒谬、侵略、疯癫、刺痛，喷薄而出的欲望与风卷残云的命数彼此对望。导演扭动男主在纽约街头持续暴走，于紧密的画幅与剪辑中寻找破口，结局以冲势的加速度反手落为坠势，将爆炸式的回响瞬间静音。比起《天知道》与《好时光》，更有意以自省视角在社会夹缝中求生、求饶。
超大型巨人,看过,力荐,2019-12-29 00:02:45,2,分分秒秒的段落皆想起創作顛峰時期的馬丁史柯西斯。相較前兩作分別的底層寫實與類型初嘗試，本作無疑用跨大的腳步與驚人實力展現出Safdie Brothers兄弟倆的創作企圖心。前100分鐘隨著多重焦慮、困境、掙扎、喧囂等環境之情緒起伏載體為主，後30分鐘如命懸一線的賭注一般既刺激又使人感到暫時的通體舒暢。標誌性五彩斑斕之霓虹色彩反而節制起來卻將其特色運用在原鑽內部結構的特效上，亞當山德勒飾演的角色基本上完全是從《戀愛雞尾酒》中Barry的一種延續。
我是所有人的BFF,看过,力荐,2020-02-03 20:56:24,1,2019年十佳。用“小场面”支撑起来的犯罪大戏，永远嘈杂的背景，时刻移动的人物，情绪的传递太过到位。桑德勒值得一个男主提名。
鲜有废客,看过,推荐,2020-03-06 00:39:47,1,"4.1分。

老马的纽约接班人算是找着了，把《好家伙》、《纽约黑帮》、《华尔街之狼》的躁动感加倍射出，不过比起这些片子，萨弗迪兄弟要更甚一步，他们不求把社会的犄角旮旯如史诗般呈现，而更多聚焦于纽约人的焦虑和躁动。如果说老马是社会学家，那么萨弗迪兄弟则是心理学家。

这片子除了第二幕后，桑德勒与家人相处那段有些落入俗套，其他部分里，那种让子弹逼到眼镜的压迫恐慌感始终存在，而且无法消除。最后的结局非常让人惊讶，既没有让桑德勒输，也没有让他赢，而是赢了之后死，有什么比极乐之后的心脏骤停更加黑色呢？"
KinG羽,看过,力荐,2019-12-29 17:48:13,0,每个被欲望支配的人，都是赌徒，只是很少有人能笑着离开赌场。为KG加一星，让加内特扮演自己，营造出何等奇妙的吸入与间离、虚构与真实的叠加感受，有人觉得这戏没高潮，我倒觉得赛后那结尾潮得不得了。亚当塑造出的聒噪、癫狂、贪婪十分到位，加上迷狂的配乐，整部作品的情绪语言极其精准、点题，萨弗迪兄弟功不可没。
龙皇,看过,还行,2020-01-14 12:23:04,0,音乐有点吵，剧情有点扯，当看到男主明明欠钱，却还敢把抵押的贵重的冠军戒指拿去抵押换钱赌博时，我就看到悲剧上演了，结果果然很疯狂，一死百了，而我也大大松了一口气，终于结束了。
本初老儿,看过,力荐,2020-01-13 04:39:26,0,观众好比打手，导演好比霍华德。我管你什么艺术表达什么灵石好运，你让我难受，我将你爆头，世道本就如此荒芜。//哇靠那是如假包换的加内特喔！
颜,看过,还行,2020-02-10 14:11:53,0,我为什么要看这个电影
Air,看过,还行,2020-01-10 19:26:37,2,差错全都有因可循，不幸都是咎由自取，头一回见这么可恨的主角。电影吵得我头晕。
hello_story,看过,还行,2020-01-10 23:37:04,1,3.5星。1.满天飞的f-word，从头到尾的作死，加上充斥整部电影的狂躁气息，刚开始真的看得我脑壳疼。2.男主实力诠释欲望是个无底洞，努力了一整部电影终于不负众望把自己作死了，可以的…结局加分！3.大起又大落一向都是调戏和折磨观众的好方法，而这部电影里居然成功玩了两次，还都让人出乎意料，确实是让人纠结的观影体验…
猪头妖怪,看过,推荐,2020-03-03 03:51:07,0,差点就要得躁狂症了，真的，内分泌都给看紊乱了。也算是解锁了一种全新的电影体验。但一回也就够了，这个寿真的折不起第二回。电影一结束，关掉播放器，整个世界都清净了。
后自愈,看过,还行,2020-02-06 18:23:45,2,一如既往的狂躁，但没觉得比《好时光》好。亚当·桑德勒用一块原钻换一颗子弹，用赌徒的疯狂换来自己的一滩血泊，配合手持镜头和电子乐，看着他一步步的作死深陷漩涡中，去他妈的世界。
苇间疯,看过,力荐,2020-02-16 22:06:26,1,一块原钻，穿透亿万年的虚无，把当代人的肉身绞为血泊。迷幻而狂躁，却如此日常。杰作。
matchbox,看过,还行,2019-12-24 20:57:23,0,我刚想说，放高利贷的怎么这么怂包……囧  对满场迂回的镜头和桑德勒的声音接受无能。
Bienvenu,看过,力荐,2020-02-02 23:19:46,1,完美的“糟糕一天”
字母君,看过,还行,2020-01-31 20:56:32,4,创作方向值得鼓励，是一种操纵观众的极致。但萨弗迪近乎偏执地营造焦虑情绪，塑造中心人物，完善“剥削”隐喻，却忽视了人物之间的自然关系，从这一点上说便不如《好时光》。中段起情节越来越重复，焦虑终于突破阈值，导致结尾完全可以预测——因为观众（至少我）早就想亲手这么干了。
Marco,看过,推荐,2020-02-08 17:00:31,0,【7.7】比想象中要好看欸，整个影片的氛围营造的非常棒，让观众在这种不安的情绪里渡过两个小时，就喜欢这种不按常理出牌的风格（但骨子里拍还是很好莱坞的）。每个人的出现（尤其是加内特）就好像一股股神秘力量，推动着剧情发展以及挑动观众的情绪，结局更是一个加分项。亚当·桑德勒尝试跳出自己的舒适圈，从表现上来说也高出预期。
翠西 。o 0 O,看过,力荐,2020-02-05 13:39:02,0,看颓了。野生又优雅，写意又准确。
山上风下,看过,力荐,2020-02-04 22:07:18,1,比起《好时光》里靠着零碎剪辑和高速配乐营造亢奋状态，萨弗迪兄弟在这部里能将这种状态成功嵌套进人物并推动叙事，让观众紧随躁狂的亚当桑德勒感受他的窘迫和失落，在充斥着污言秽语的背景音里不断伸手去够那个几乎要够得到的力挽狂澜。最后千钧一发看似即将皆大欢喜，却是弦断之时终成空。这则赌徒寓言绝了。丨如果能玩欧珀浸水这个梗是不是有可能更有趣？
女神的秋裤,看过,还行,2019-12-24 15:02:39,0,从头到尾嘈杂到不停，同一个时间会有N多人的声音响起，你要捕捉到它们并一一回应。这是一个赌徒的生活，一个钻石店小老板的日常，一个出轨男的遭遇，一个父亲的挣扎，一个普通人对命运的博弈。
bloom,看过,力荐,2020-01-31 22:07:57,0,犹太人、钻石区、NBA是座大赌场，钻石篮球大肠癌一起勃动。眼花缭乱和窒息刺激从第一秒到最后一秒，狂躁能制造得如此精准、稳定、全面发展，真是难以置信。
犯怵中的嫌疑喵,看过,2020-02-22 14:49:49, ,0,东部半决抢七是5月26日周六 而逾越节又是4月- -以及东决最后两场加内特是把石头弄丢了吗/doge
超人叔叔,看过,还行,2020-02-02 14:50:37,0,乱哄哄 一场空
与狼共舞,看过,推荐,2019-12-22 23:36:14,2,卧槽，后半程看嗨了！欲望与人性，财色的追求，永不落幕！
Rorschach,看过,还行,2020-02-21 15:21:18,1,很反套路，没有见过这么拍的电影，很狂躁。
一一,看过,力荐,2020-03-02 01:10:03,0,完美呈现了一个赌徒在几天内一步步走向毁灭不可逆转的全过程。以前看过福楼拜写包法利夫人写完结局，浑身难过仿佛中毒一般，不知传闻真假。反正看萨弗迪的电影也是这么个经历，不是因为喜爱主角而充满同理心，完全是置身其中了，看到血液上头，想暂停，想快进跳过，又想暂停，真的看不下去了好想关掉！啊！被抓了，完蛋了，死掉了，真的让人松一口气。太难了……
RioLiv,看过,还行,2019-12-17 02:57:29,1,It’s bonkers in every way except for the actual good way...有让人难忘的亮点，但观感真的不佳，主要是有过于拖沓松弛的部分，导致过了100分钟以后好难熬，最后一场比赛才好看些。一如既往的音乐的音量和数量让人怀疑这俩人是不是已经聋了以至于听不到自己往自己电影里放了些啥。Sandler挺可爱的，看女儿学校戏剧表演那段我就想起他单口相声唱的那个女儿只有一句台词的歌，好好笑啊！
蘭_Fearless261,看过,力荐,2020-02-23 19:58:21,0,如果你有过第一次从地铁口出来进入城市中心广场的经历。你一定不会忘记向你扑面而来的荒诞：巨大的电子广告牌发射出五颜六色的光污染，地面上打扮成卡通人物的推销员忙碌的身影；视线内，成千上万的市民与游客随时向你冲来，车流和人群处于24小时的对峙状态，更别提繁复的交通噪音冲击着你的耳膜和神经。这就是萨弗迪兄弟的新作带给你的最直接感受。特写镜头模糊了空间，一众角色时时刻刻出于歇斯底里的状态，更给人身不由已的狂躁感。到处是一个让现实与虚构荒谬结合的镜头，到处是横冲直撞，几乎放纵的毫无克制的镜头，导演就像个最后孤注一掷的赌徒，难以想象的观影体验！！
AshBoydSwan,看过,较差,2019-12-17 02:44:21,0,"2.5 ?? 咋变成熬辣骚了？吵死了！节奏也不是很好的样子，看得太累了。除了“赌徒”一段拍得很带劲之外…【女儿学校演的戏是《森林里的三个小矮人》！童年最爱的一个格林童话了🤣p.s., 这两位导演的“male-gaze”真实令人厌恶。"
宅拾叁,看过,还行,2020-01-19 19:39:27,0,亚当桑德勒的话痨毛病是改不了了，结尾没毛病。
孑然殇逝,看过,较差,2020-02-20 16:25:29,0,刚开始看的时候完全忍受不了，吵的都要崩溃了。最后一刻确实出乎意料很有惊喜，然后看豆瓣影评才知道导演这哥俩就这个风格，多给一颗星，回头补补这哥俩的电影看看。
秋熙,看过,2020-02-03 22:07:36, ,0,视听设计有亮点，人物塑造方面，我怀疑导演们是想用极度聒噪的对话风格让观众体会男主角的烦躁和焦虑，不得不说挺有效果的，贯穿整个观影过程的情绪就是只想让男主角闭嘴。
Rorschach,看过,力荐,2020-02-28 17:30:55,0,牛逼爆炸了。比恐怖片还吓人，全程揪心，精彩绝伦但不敢再看。开头绝妙，很快转为大型中年危机故事，不轰轰烈烈但有很深的绝望，让人不忍心看，渐渐被赌局吸引，不停地命悬一线，不停地大期待大转折，不知何时我已经像职业赌棍一样全情投入，跟着揪心，提前耗尽年度肾上腺。开头神来之笔，蛋白石的矿物微观结构异彩纷呈如宇宙，无缝过渡到千折百回的结肠内窥影像。80年代风格迷离配乐。一波三折的全副身家连环堵。镜头也细碎。连画面也常有blingbling感。结尾是血肉里的微观世界，像星云，像宇宙，变成群星，出字幕。前半程以为是有点能耐的烂人，外表光鲜濒临破产，在烂人堆里周旋的故事。影片里直言，他们辛苦拼搏就是要赢个大的；男主、球星，最后那谁也变。那种赢家winner的赌徒激情；绝境下也会认怂保本，但一有本钱就又狂了起来
黑狗成,看过,力荐,2020-02-01 22:44:19,0,萨弗迪兄弟在电影史层面需要追赶的兄弟导演已经不多了。
cocojamboo,看过,推荐,2020-02-06 17:41:07,0,纽约珠宝中心的交易，加上NBA大牌，挺好看的
超cute侠,看过,推荐,2019-12-30 23:02:43,0,延续了《好时光》的混沌与不安，这次还找准了欲望主题，无疑是萨弗迪兄弟的一次进阶。无法捉摸的剧情走向如同无法估价的原钻，从里面可以投射出每个人对胜利对金钱的渴望，最后孤注一掷的豪赌换来的却是虚空，这个无常的处理再一次显示了导演不按套路出牌的企图心，请来凯文·加内特出演也是很妙，让电影增强了对现实的映射，另外事实证明亚当·桑德勒用好了也不光是聒噪，还能催生出小人物的悲剧感，上一次把他用出不一样感觉的人还是PTA。
April,看过,力荐,2019-09-12 03:20:32,2,nb
握不住的灵魂,看过,推荐,2019-12-24 17:47:02,0,聒噪
麦小白,看过,还行,2020-01-15 17:48:56,0,美帝的《疯狂的石头》。/以后阿尔•帕西诺的传记片可以找亚当•桑德勒来演老帕。
小悬子,看过,还行,2019-12-29 16:13:22,0,"2019.12.29
有点盖·里奇的调调，但总体而言比较平庸。我曾经一度相当喜欢亚当·桑德勒，近些年却发现他越来越没有魅力了。我不知道他在此片中的表演为什么能赢得那么多影评人的肯定，因为我实在没有看出其中有什么过人之处，只觉得聒噪得要命——他以为自己是阿尔·帕西诺吗？凯文·加内特演得都比他自然。"
与影牵手,看过,还行,2020-02-26 11:47:30,0,★★★混乱，讲底层人物，大量的话痨型脏话，风格太独特了。
夏季的天空,看过,推荐,2020-01-31 20:17:00,0,呱噪到底，作死到底，贪婪是原罪，亚当桑德勒一本正经的秀演技。结尾突如其来的反转+1星。
D-503,看过,推荐,2019-12-26 22:38:16,1,人倒霉喝凉水都塞牙，真是戒赌佳作，看得人心揪揪
竹和,看过,还行,2020-01-15 12:12:26,1,片子真的算不上有意思，冗长沉闷看完头还挺大的。但是亚当桑德勒的表演没能拿到提名算是2020小金人的头号冤案了。
朱林昭,看过,力荐,2020-01-03 02:00:21,0,real sh*t
玩玻璃球,看过,力荐,2020-02-28 03:22:17,0,他就这样死在了人生中最快乐的那一刻。
死咗,看过,推荐,2020-02-27 01:00:28,0,对有焦虑症的观众太不友好了，嘈杂混乱的纽约，被金钱催的肝火旺盛的纽约，和埃塞俄比亚人吃人的矿井没有区别。唯有永恒不变的美，从宝石通往生命，从生命走向宇宙星辰。
当局,看过,力荐,2020-01-03 23:08:49,1,除了喜剧，这种狂躁混乱的喜剧桑德勒也还行。
tsaione,看过,力荐,2020-02-16 09:24:49,1,"最近看片子运气有点好。亚当桑德勒为最后一赌反复加杠杆，这就是酷到没边的赌徒，永远不要思考风险！干就完事儿！
开始觉得吵死了，后来看着看着就回到了以前看马丁西科赛斯电影的状态，生命之水舌头上点一点，爽翻了。希望加内特为电影圈的贡献能更多起来！超过死者为大！
PS：看到了China Mac和卖嘻哈珠宝的中国大妈。"
budaphin,看过,还行,2020-02-06 22:02:45,0,此刻脑仁疼，这片看得太闹心，跟疯狂的石头都没可比性，感觉就在看KG吧。
儒,看过,还行,2020-02-18 03:26:40,0,You can't even bury with me. ——哈哈哈哈哈。我觉得萨弗迪兄弟这次的主要问题在于，亚当·桑德勒的个人气质不够二不够惨不够疯，让原本就已经正常化了一些的他们自己的风格变得更加正常（无聊）了一点。PS. 别说，帕丁森还真的是可以又二又惨又疯…看到说他是自己要求和兄弟俩合作的，觉得他自我认知挺好哈哈
sheepfield,看过,推荐,2020-01-02 17:32:42,0,满街-12/25/19 at AMC Garden State 16
